Date,inpatient_care_num,released_from_treatment_num,to_be_confirmed,Prefecture,Prefecture_code
2021-10-15,212,58871,6,Hokkaido,JP-01
2021-10-16,206,58893,2,Hokkaido,JP-01
2021-10-17,208,58906,25,Hokkaido,JP-01
2021-10-18,233,58916,1,Hokkaido,JP-01
2021-10-19,234,58939,11,Hokkaido,JP-01
2021-10-20,223,58961,8,Hokkaido,JP-01
2021-10-21,215,58992,20,Hokkaido,JP-01
2021-10-22,195,59018,12,Hokkaido,JP-01
2021-10-23,183,59039,16,Hokkaido,JP-01
2021-10-24,167,59049,8,Hokkaido,JP-01
2021-10-25,175,59077,27,Hokkaido,JP-01
2021-10-26,148,59102,12,Hokkaido,JP-01
2021-10-27,136,59124,13,Hokkaido,JP-01
2021-10-28,123,59154,25,Hokkaido,JP-01
2021-10-29,98,59161,1,Hokkaido,JP-01
2021-10-30,99,59172,3,Hokkaido,JP-01
2021-10-31,96,59179,3,Hokkaido,JP-01
2021-11-01,99,59183,1,Hokkaido,JP-01
2021-11-02,98,59203,6,Hokkaido,JP-01
2021-11-03,92,59216,0,Hokkaido,JP-01
2021-11-04,92,59230,11,Hokkaido,JP-01
2021-11-05,81,59238,5,Hokkaido,JP-01
2021-11-06,86,59245,6,Hokkaido,JP-01
2021-11-07,92,59250,5,Hokkaido,JP-01
2021-11-08,97,59256,0,Hokkaido,JP-01
2021-11-09,97,59269,0,Hokkaido,JP-01
2021-11-10,97,59278,1,Hokkaido,JP-01
2021-11-11,96,59284,2,Hokkaido,JP-01
2021-11-12,98,59297,9,Hokkaido,JP-01
2021-11-13,107,59308,8,Hokkaido,JP-01
2021-11-14,115,59318,1,Hokkaido,JP-01
2021-11-15,114,59332,11,Hokkaido,JP-01
2021-11-16,103,59343,24,Hokkaido,JP-01
2021-11-17,127,59356,27,Hokkaido,JP-01
2021-11-18,154,59363,13,Hokkaido,JP-01
2021-11-19,167,59373,7,Hokkaido,JP-01
2021-11-20,174,59382,3,Hokkaido,JP-01
2021-11-21,177,59398,9,Hokkaido,JP-01
2021-11-22,186,59412,8,Hokkaido,JP-01
2021-11-23,178,59430,4,Hokkaido,JP-01
2021-11-24,174,59441,1,Hokkaido,JP-01
2021-11-25,173,59454,1,Hokkaido,JP-01
2021-11-26,172,59470,2,Hokkaido,JP-01
2021-11-27,174,59486,5,Hokkaido,JP-01
2021-11-28,169,59502,8,Hokkaido,JP-01
2021-11-29,161,59512,4,Hokkaido,JP-01
2021-11-30,157,59526,6,Hokkaido,JP-01
2021-12-01,151,59557,27,Hokkaido,JP-01
2021-12-02,124,59570,9,Hokkaido,JP-01
2021-12-03,115,59577,4,Hokkaido,JP-01
2021-12-04,111,59597,10,Hokkaido,JP-01
2021-12-05,101,59607,5,Hokkaido,JP-01
2021-12-06,96,59615,6,Hokkaido,JP-01
2021-12-07,90,59624,7,Hokkaido,JP-01
2021-12-08,83,59629,4,Hokkaido,JP-01
2021-12-09,79,59639,3,Hokkaido,JP-01
2021-12-10,76,59653,11,Hokkaido,JP-01
2021-12-11,65,59657,0,Hokkaido,JP-01
2021-12-12,65,59665,5,Hokkaido,JP-01
2021-12-13,60,59673,7,Hokkaido,JP-01
2021-12-14,53,59689,12,Hokkaido,JP-01
2021-12-15,41,59694,1,Hokkaido,JP-01
2021-12-16,42,59699,7,Hokkaido,JP-01
2021-12-17,49,59701,1,Hokkaido,JP-01
2021-12-18,50,59705,10,Hokkaido,JP-01
2021-12-19,60,59706,11,Hokkaido,JP-01
2021-12-20,71,59708,12,Hokkaido,JP-01
2021-12-21,83,59722,1,Hokkaido,JP-01
2021-12-22,84,59727,24,Hokkaido,JP-01
2021-12-23,108,59729,24,Hokkaido,JP-01
2021-12-24,132,59738,3,Hokkaido,JP-01
2021-12-25,135,59747,13,Hokkaido,JP-01
2021-12-26,148,59754,15,Hokkaido,JP-01
2021-12-27,163,59760,5,Hokkaido,JP-01
2021-12-28,168,59776,4,Hokkaido,JP-01
2021-12-29,172,59790,11,Hokkaido,JP-01
2021-12-30,183,59798,24,Hokkaido,JP-01
2021-12-31,207,59815,4,Hokkaido,JP-01
2022-01-01,211,59832,6,Hokkaido,JP-01
2022-01-02,217,59853,5,Hokkaido,JP-01
2022-01-03,212,59864,1,Hokkaido,JP-01
2022-01-04,211,59884,6,Hokkaido,JP-01
2022-01-05,217,59928,10,Hokkaido,JP-01
2022-01-06,207,59959,43,Hokkaido,JP-01
2022-01-07,250,59983,70,Hokkaido,JP-01
2022-01-08,320,60008,107,Hokkaido,JP-01
2022-01-09,427,60015,110,Hokkaido,JP-01
2022-01-10,537,60025,95,Hokkaido,JP-01
2022-01-11,632,60048,93,Hokkaido,JP-01
2022-01-12,725,60087,158,Hokkaido,JP-01
2022-01-13,883,60126,289,Hokkaido,JP-01
2022-01-14,1172,60172,421,Hokkaido,JP-01
2022-01-15,1593,60251,616,Hokkaido,JP-01
2022-01-16,2209,60322,621,Hokkaido,JP-01
2022-01-17,2830,60403,562,Hokkaido,JP-01
2022-01-18,3392,60528,572,Hokkaido,JP-01
2022-01-19,3964,60650,1047,Hokkaido,JP-01
2022-01-20,5011,60812,1275,Hokkaido,JP-01
2022-01-21,6286,61043,1413,Hokkaido,JP-01
2022-01-22,7699,61329,1319,Hokkaido,JP-01
2022-01-23,9018,61783,1137,Hokkaido,JP-01
2022-01-24,10155,62233,1138,Hokkaido,JP-01
2022-01-25,11293,63085,680,Hokkaido,JP-01
2022-01-26,11973,63805,1369,Hokkaido,JP-01
2022-01-27,13342,64521,2132,Hokkaido,JP-01
2022-01-28,15474,65380,1912,Hokkaido,JP-01
2022-01-29,17386,66417,1964,Hokkaido,JP-01
2022-01-30,19350,68701,495,Hokkaido,JP-01
2022-01-31,19845,71002,35,Hokkaido,JP-01
2022-02-01,19810,72225,1437,Hokkaido,JP-01
2022-02-02,21247,73772,2038,Hokkaido,JP-01
2022-02-03,23285,75359,2199,Hokkaido,JP-01
2022-02-04,23285,76811,4274,Hokkaido,JP-01
2022-02-05,27559,78858,1994,Hokkaido,JP-01
2022-02-06,29553,80862,1455,Hokkaido,JP-01
2022-02-07,31008,83834,294,Hokkaido,JP-01
2022-02-08,30714,86193,513,Hokkaido,JP-01
2022-02-09,31227,88643,1144,Hokkaido,JP-01
2022-02-10,32371,93444,712,Hokkaido,JP-01
2022-02-11,31659,96361,755,Hokkaido,JP-01
2022-02-12,32414,99764,133,Hokkaido,JP-01
2022-02-13,32281,103028,577,Hokkaido,JP-01
2022-02-14,31704,106139,876,Hokkaido,JP-01
2022-02-15,30828,109566,1150,Hokkaido,JP-01
2022-02-16,29677,112517,150,Hokkaido,JP-01
2022-02-17,29527,115731,402,Hokkaido,JP-01
2022-02-18,29929,119266,886,Hokkaido,JP-01
2022-02-19,29043,123017,963,Hokkaido,JP-01
2022-02-20,28080,125610,270,Hokkaido,JP-01
2022-02-21,27809,127930,407,Hokkaido,JP-01
2022-02-22,27402,130962,1005,Hokkaido,JP-01
2022-02-23,26397,132802,539,Hokkaido,JP-01
2022-02-24,26936,135405,5,Hokkaido,JP-01
2022-02-25,26941,137819,496,Hokkaido,JP-01
2022-02-26,26444,140172,105,Hokkaido,JP-01
2022-02-27,26549,142295,338,Hokkaido,JP-01
2022-02-28,26887,145488,1599,Hokkaido,JP-01
2022-03-01,25288,148219,1266,Hokkaido,JP-01
2022-03-02,24022,151323,880,Hokkaido,JP-01
2022-03-03,23142,153776,158,Hokkaido,JP-01
2022-03-04,22979,156418,805,Hokkaido,JP-01
2022-03-05,22174,158434,397,Hokkaido,JP-01
2022-03-06,21777,160811,580,Hokkaido,JP-01
2022-03-07,21197,162507,596,Hokkaido,JP-01
2022-03-08,20601,164693,867,Hokkaido,JP-01
2022-03-09,19734,166582,88,Hokkaido,JP-01
2022-03-10,19822,168559,41,Hokkaido,JP-01
2022-03-11,19863,171110,914,Hokkaido,JP-01
2022-03-12,18949,172765,37,Hokkaido,JP-01
2022-03-13,18986,174485,282,Hokkaido,JP-01
2022-03-14,18704,176184,662,Hokkaido,JP-01
2022-03-15,18042,178040,670,Hokkaido,JP-01
2022-03-16,17372,179807,161,Hokkaido,JP-01
2022-03-17,17533,181889,265,Hokkaido,JP-01
2022-03-18,17268,184094,493,Hokkaido,JP-01
2022-03-19,16775,186004,326,Hokkaido,JP-01
2022-03-20,16449,187670,151,Hokkaido,JP-01
2022-03-21,16298,189181,504,Hokkaido,JP-01
2022-03-22,15794,190623,561,Hokkaido,JP-01
2022-03-23,15233,192200,354,Hokkaido,JP-01
2022-03-24,14879,193940,302,Hokkaido,JP-01
2022-03-25,15181,195627,447,Hokkaido,JP-01
2022-03-26,15628,197108,218,Hokkaido,JP-01
2022-03-27,15846,198758,154,Hokkaido,JP-01
2022-03-28,15692,199574,382,Hokkaido,JP-01
2022-03-29,16074,201241,305,Hokkaido,JP-01
2022-03-30,15769,203125,91,Hokkaido,JP-01
2022-03-31,15860,204476,751,Hokkaido,JP-01
2022-04-01,16611,205954,552,Hokkaido,JP-01
2022-04-02,17163,207430,509,Hokkaido,JP-01
2022-04-03,17672,208791,482,Hokkaido,JP-01
2022-04-04,18154,210056,312,Hokkaido,JP-01
2022-04-05,18466,211632,10,Hokkaido,JP-01
2022-04-06,18476,213247,754,Hokkaido,JP-01
2022-04-07,19230,215083,509,Hokkaido,JP-01
2022-04-08,19739,217069,226,Hokkaido,JP-01
2022-04-09,19965,219724,382,Hokkaido,JP-01
2022-04-10,19583,221557,311,Hokkaido,JP-01
2022-04-11,19894,223251,147,Hokkaido,JP-01
2022-04-12,19746,225205,51,Hokkaido,JP-01
2022-04-13,19695,227111,807,Hokkaido,JP-01
2022-04-14,20502,229171,704,Hokkaido,JP-01
2022-04-15,21206,231641,133,Hokkaido,JP-01
2022-04-16,21338,234133,39,Hokkaido,JP-01
2022-04-17,21299,236289,44,Hokkaido,JP-01
2022-04-18,21255,238539,489,Hokkaido,JP-01
2022-04-19,20766,240889,284,Hokkaido,JP-01
2022-04-20,20766,243178,481,Hokkaido,JP-01
2022-04-21,21247,245246,1061,Hokkaido,JP-01
2022-04-22,22308,247598,492,Hokkaido,JP-01
2022-04-23,22800,250148,232,Hokkaido,JP-01
2022-04-24,23032,252442,337,Hokkaido,JP-01
2022-04-25,23369,254608,301,Hokkaido,JP-01
2022-04-26,23068,256727,9,Hokkaido,JP-01
2022-04-27,23077,258955,929,Hokkaido,JP-01
2022-04-28,24006,261432,680,Hokkaido,JP-01
2022-04-29,24686,263766,592,Hokkaido,JP-01
2022-04-30,25278,266450,182,Hokkaido,JP-01
2022-05-01,25096,268848,544,Hokkaido,JP-01
2022-05-02,24552,271241,591,Hokkaido,JP-01
2022-05-03,23961,273792,835,Hokkaido,JP-01
2022-05-04,23126,276459,578,Hokkaido,JP-01
2022-05-05,22548,279270,957,Hokkaido,JP-01
2022-05-06,21591,281942,1005,Hokkaido,JP-01
2022-05-07,20586,284826,772,Hokkaido,JP-01
2022-05-08,19814,286984,955,Hokkaido,JP-01
2022-05-09,20769,288961,573,Hokkaido,JP-01
2022-05-10,21342,291328,31,Hokkaido,JP-01
2022-05-11,21373,293165,1421,Hokkaido,JP-01
2022-05-12,22794,294624,1716,Hokkaido,JP-01
2022-05-13,24510,296790,863,Hokkaido,JP-01
2022-05-14,25373,298732,827,Hokkaido,JP-01
2022-05-15,26200,301250,33,Hokkaido,JP-01
2022-05-16,26167,303098,167,Hokkaido,JP-01
2022-05-17,26334,305557,560,Hokkaido,JP-01
2022-05-18,25774,308121,106,Hokkaido,JP-01
2022-05-19,25880,310896,36,Hokkaido,JP-01
2022-05-20,25916,314142,696,Hokkaido,JP-01
2022-05-21,25220,316968,587,Hokkaido,JP-01
2022-05-22,24633,319721,689,Hokkaido,JP-01
2022-05-23,23944,321918,732,Hokkaido,JP-01
2022-05-24,23212,324376,1090,Hokkaido,JP-01
2022-05-25,22122,326912,443,Hokkaido,JP-01
2022-05-26,21679,329383,524,Hokkaido,JP-01
2022-05-27,21155,331333,328,Hokkaido,JP-01
2022-05-28,20827,333585,740,Hokkaido,JP-01
2022-05-29,20087,336110,1285,Hokkaido,JP-01
2022-05-30,18802,337573,571,Hokkaido,JP-01
2022-05-31,18231,340232,1758,Hokkaido,JP-01
2022-06-01,16473,342309,839,Hokkaido,JP-01
2022-06-02,15634,344267,743,Hokkaido,JP-01
2022-06-03,14891,345908,605,Hokkaido,JP-01
2022-06-04,14286,347815,1008,Hokkaido,JP-01
2022-06-05,13278,349328,605,Hokkaido,JP-01
2022-06-06,12672,350681,704,Hokkaido,JP-01
2022-06-07,11969,352053,674,Hokkaido,JP-01
2022-06-08,11295,353319,46,Hokkaido,JP-01
2022-06-09,11249,354555,246,Hokkaido,JP-01
2022-06-10,11003,356008,511,Hokkaido,JP-01
2022-06-11,10492,357331,453,Hokkaido,JP-01
2022-06-12,10039,358217,75,Hokkaido,JP-01
2022-06-13,9964,359025,273,Hokkaido,JP-01
2022-06-14,9691,360396,750,Hokkaido,JP-01
2022-06-15,8941,361735,376,Hokkaido,JP-01
2022-06-16,8565,362886,250,Hokkaido,JP-01
2022-06-17,8315,363846,166,Hokkaido,JP-01
2022-06-18,8149,364992,459,Hokkaido,JP-01
2022-06-19,7690,365919,224,Hokkaido,JP-01
2022-06-20,7466,366598,247,Hokkaido,JP-01
2022-06-21,7219,367502,431,Hokkaido,JP-01
2022-06-22,6788,368237,14,Hokkaido,JP-01
2022-06-23,6774,369103,115,Hokkaido,JP-01
2022-06-24,6659,369814,38,Hokkaido,JP-01
2022-06-25,6621,370746,347,Hokkaido,JP-01
2022-06-26,6274,371397,101,Hokkaido,JP-01
2022-06-27,6173,371945,231,Hokkaido,JP-01
2022-06-28,5942,373147,781,Hokkaido,JP-01
2022-06-29,5161,373819,39,Hokkaido,JP-01
2022-06-30,5200,374405,59,Hokkaido,JP-01
2022-07-01,5259,375040,6,Hokkaido,JP-01
2022-07-02,5265,375708,42,Hokkaido,JP-01
2022-07-03,5223,376239,86,Hokkaido,JP-01
2022-07-04,5309,376791,145,Hokkaido,JP-01
2022-07-05,5164,377451,99,Hokkaido,JP-01
2022-07-06,5065,377993,278,Hokkaido,JP-01
2022-07-07,5343,378483,409,Hokkaido,JP-01
2022-07-08,5752,379160,209,Hokkaido,JP-01
2022-07-09,5961,379758,312,Hokkaido,JP-01
2022-07-10,6273,380327,290,Hokkaido,JP-01
2022-07-11,6563,380820,108,Hokkaido,JP-01
2022-07-12,6671,381531,92,Hokkaido,JP-01
2022-07-13,6763,382184,693,Hokkaido,JP-01
2022-07-14,7456,382750,1147,Hokkaido,JP-01
2022-07-15,8603,383404,1080,Hokkaido,JP-01
2022-07-16,9683,384153,1178,Hokkaido,JP-01
2022-07-17,10861,385026,960,Hokkaido,JP-01
2022-07-18,11821,385877,664,Hokkaido,JP-01
2022-07-19,12485,386749,312,Hokkaido,JP-01
2022-07-20,12797,387714,1093,Hokkaido,JP-01
2022-07-21,13890,388773,2906,Hokkaido,JP-01
2022-07-22,16796,389906,3330,Hokkaido,JP-01
2022-07-23,20126,391507,3032,Hokkaido,JP-01
2022-07-24,23158,393045,2532,Hokkaido,JP-01
2022-07-25,25690,394781,1622,Hokkaido,JP-01
2022-07-26,27312,396703,1341,Hokkaido,JP-01
2022-07-27,28653,398650,3570,Hokkaido,JP-01
2022-07-28,32223,401001,3323,Hokkaido,JP-01
2022-07-29,35546,403358,4233,Hokkaido,JP-01
2022-07-30,39779,406494,3148,Hokkaido,JP-01
2022-07-31,42927,410019,2537,Hokkaido,JP-01
2022-08-01,45464,414170,431,Hokkaido,JP-01
2022-08-02,45895,418745,51,Hokkaido,JP-01
2022-08-03,45946,423242,2426,Hokkaido,JP-01
2022-08-04,48372,427487,2947,Hokkaido,JP-01
2022-08-05,51319,432160,2529,Hokkaido,JP-01
2022-08-06,53848,437655,1379,Hokkaido,JP-01
2022-08-07,55227,443047,929,Hokkaido,JP-01
2022-08-08,56156,449068,930,Hokkaido,JP-01
2022-08-09,55226,455003,406,Hokkaido,JP-01
2022-08-10,54820,461332,1441,Hokkaido,JP-01
2022-08-11,56261,466930,2052,Hokkaido,JP-01
2022-08-12,58313,472552,1430,Hokkaido,JP-01
2022-08-13,59743,479080,255,Hokkaido,JP-01
2022-08-14,59488,485025,58,Hokkaido,JP-01
2022-08-15,59546,491002,697,Hokkaido,JP-01
2022-08-16,58849,498446,1921,Hokkaido,JP-01
2022-08-17,56928,505506,191,Hokkaido,JP-01
2022-08-18,56737,511566,2243,Hokkaido,JP-01
2022-08-19,58980,518159,2034,Hokkaido,JP-01
2022-08-20,61014,524512,1227,Hokkaido,JP-01
2022-08-21,62241,530699,168,Hokkaido,JP-01
2022-08-22,62409,536313,223,Hokkaido,JP-01
2022-08-23,62186,543558,1667,Hokkaido,JP-01
2022-08-24,60519,550160,280,Hokkaido,JP-01
2022-08-25,60799,557147,454,Hokkaido,JP-01
2022-08-26,60345,562886,638,Hokkaido,JP-01
2022-08-27,60983,570436,1832,Hokkaido,JP-01
2022-08-28,59151,577733,2145,Hokkaido,JP-01
2022-08-29,57006,583857,2467,Hokkaido,JP-01
2022-08-30,54539,591861,4131,Hokkaido,JP-01
2022-08-31,50408,597637,180,Hokkaido,JP-01
2022-09-01,50588,604437,1171,Hokkaido,JP-01
2022-09-02,49417,609861,131,Hokkaido,JP-01
2022-09-03,49548,615430,299,Hokkaido,JP-01
2022-09-04,49249,621194,1391,Hokkaido,JP-01
2022-09-05,47858,625917,1496,Hokkaido,JP-01
2022-09-06,46362,631664,2165,Hokkaido,JP-01
2022-09-07,44197,637350,521,Hokkaido,JP-01
2022-09-08,43676,642154,522,Hokkaido,JP-01
2022-09-09,44198,650156,3555,Hokkaido,JP-01
2022-09-10,40643,657762,3862,Hokkaido,JP-01
2022-09-11,36781,662961,1906,Hokkaido,JP-01
2022-09-12,34875,668891,3791,Hokkaido,JP-01
2022-09-13,31084,674700,3448,Hokkaido,JP-01
2022-09-14,27636,679290,874,Hokkaido,JP-01
2022-09-15,26762,683532,772,Hokkaido,JP-01
2022-09-16,25990,687860,1337,Hokkaido,JP-01
2022-09-17,24653,691837,1411,Hokkaido,JP-01
2022-09-18,23242,695443,1422,Hokkaido,JP-01
2022-09-19,21820,698234,1133,Hokkaido,JP-01
2022-09-20,20687,700718,1127,Hokkaido,JP-01
2022-09-21,19560,704196,1443,Hokkaido,JP-01
2022-09-22,18117,707626,101,Hokkaido,JP-01
2022-09-23,18016,710198,588,Hokkaido,JP-01
2022-09-24,18604,712624,221,Hokkaido,JP-01
2022-09-25,18383,715135,516,Hokkaido,JP-01
2022-09-26,17867,717238,278,Hokkaido,JP-01
2022-09-27,17867,717238,2838,Hokkaido,JP-01
2022-09-28,17827,717238,5961,Hokkaido,JP-01
2022-09-29,17794,717238,8267,Hokkaido,JP-01
2022-09-30,17790,717238,10207,Hokkaido,JP-01
2022-10-01,17780,717238,12302,Hokkaido,JP-01
2022-10-02,17773,717238,13847,Hokkaido,JP-01
2022-10-03,17772,717238,14683,Hokkaido,JP-01
2022-10-04,17767,717238,17494,Hokkaido,JP-01
2022-10-05,17789,717238,20127,Hokkaido,JP-01
2022-10-06,17793,717238,22169,Hokkaido,JP-01
2022-10-07,17815,717238,23957,Hokkaido,JP-01
2022-10-08,17836,717238,25737,Hokkaido,JP-01
2022-10-09,17831,717238,27145,Hokkaido,JP-01
2022-10-10,17829,717238,28068,Hokkaido,JP-01
2022-10-11,17826,717238,29029,Hokkaido,JP-01
2022-10-12,17809,717238,33062,Hokkaido,JP-01
2022-10-13,17819,717238,36624,Hokkaido,JP-01
2022-10-14,17785,717238,39600,Hokkaido,JP-01
2022-10-15,17813,717238,42667,Hokkaido,JP-01
2022-10-16,17830,717238,44731,Hokkaido,JP-01
2022-10-17,17848,717238,45886,Hokkaido,JP-01
2022-10-18,17850,717238,49821,Hokkaido,JP-01
2022-10-19,17859,717238,53716,Hokkaido,JP-01
2022-10-20,17845,717238,57083,Hokkaido,JP-01
2022-10-21,17888,717238,60193,Hokkaido,JP-01
2022-10-22,17915,717238,63641,Hokkaido,JP-01
2022-10-23,17932,717238,66109,Hokkaido,JP-01
2022-10-24,17939,717238,67681,Hokkaido,JP-01
2022-10-25,17945,717238,73238,Hokkaido,JP-01
2022-10-26,17987,717238,78764,Hokkaido,JP-01
2022-10-27,17996,717238,83328,Hokkaido,JP-01
2022-10-28,18023,717238,87812,Hokkaido,JP-01
2022-10-29,18091,717238,92713,Hokkaido,JP-01
2022-10-30,18143,717238,96312,Hokkaido,JP-01
2022-10-31,18149,717238,98785,Hokkaido,JP-01
2022-11-01,18156,717238,106411,Hokkaido,JP-01
2022-11-02,18187,717238,114252,Hokkaido,JP-01
2022-11-03,18199,717238,121484,Hokkaido,JP-01
2022-11-04,18250,717238,125256,Hokkaido,JP-01
2022-11-05,18297,717238,132664,Hokkaido,JP-01
2022-11-06,18349,717238,138028,Hokkaido,JP-01
2022-11-07,18341,717238,141374,Hokkaido,JP-01
2022-11-08,18397,717238,150506,Hokkaido,JP-01
2022-11-09,18452,717238,159983,Hokkaido,JP-01
2022-11-10,18453,717238,168417,Hokkaido,JP-01
2022-11-11,18519,717238,176245,Hokkaido,JP-01
2022-11-12,18607,717238,185075,Hokkaido,JP-01
2022-11-13,18675,717238,190652,Hokkaido,JP-01
2022-11-14,18714,717238,194768,Hokkaido,JP-01
2022-11-15,18722,717238,205648,Hokkaido,JP-01
2022-11-16,18701,717238,216755,Hokkaido,JP-01
2022-11-17,18676,717238,226293,Hokkaido,JP-01
2022-11-18,18709,717238,234721,Hokkaido,JP-01
2022-11-19,18753,717238,243619,Hokkaido,JP-01
2022-11-20,18775,717238,249321,Hokkaido,JP-01
2022-11-21,18766,717238,253137,Hokkaido,JP-01
2022-11-22,18754,717238,264512,Hokkaido,JP-01
2022-11-23,18785,717238,275390,Hokkaido,JP-01
2022-11-24,18776,717238,280277,Hokkaido,JP-01
2022-11-25,18778,717238,290135,Hokkaido,JP-01
2022-11-26,18837,717238,299642,Hokkaido,JP-01
2022-11-27,18841,717238,305559,Hokkaido,JP-01
2022-11-28,18812,717238,309085,Hokkaido,JP-01
2022-11-29,18817,717238,318752,Hokkaido,JP-01
2022-11-30,18829,717238,328341,Hokkaido,JP-01
2022-12-01,18807,717238,335938,Hokkaido,JP-01
2022-12-02,18813,717238,343193,Hokkaido,JP-01
2022-12-03,18803,717238,350257,Hokkaido,JP-01
2022-12-04,18860,717238,354662,Hokkaido,JP-01
2022-12-05,18848,717238,357454,Hokkaido,JP-01
2022-12-06,18851,717238,365460,Hokkaido,JP-01
2022-12-07,18852,717238,373170,Hokkaido,JP-01
2022-12-08,18777,717238,379852,Hokkaido,JP-01
2022-12-09,18739,717238,385727,Hokkaido,JP-01
2022-12-10,18708,717238,391499,Hokkaido,JP-01
2022-12-11,18727,717238,395534,Hokkaido,JP-01
2022-12-12,18736,717238,397796,Hokkaido,JP-01
2022-12-13,18726,717238,405682,Hokkaido,JP-01
2022-12-14,18704,717238,412876,Hokkaido,JP-01
2022-12-15,18655,717238,419273,Hokkaido,JP-01
2022-12-16,18649,717238,424842,Hokkaido,JP-01
2022-12-17,18668,717238,430622,Hokkaido,JP-01
2022-12-18,18665,717238,434252,Hokkaido,JP-01
2022-12-19,18670,717238,436405,Hokkaido,JP-01
2022-12-20,18666,717238,442564,Hokkaido,JP-01
2022-12-21,18672,717238,448797,Hokkaido,JP-01
2022-12-22,18617,717238,454477,Hokkaido,JP-01
2022-12-23,18553,717238,459613,Hokkaido,JP-01
2022-12-24,18537,717238,464511,Hokkaido,JP-01
2022-12-25,18594,717238,467809,Hokkaido,JP-01
2022-12-26,18593,717238,469916,Hokkaido,JP-01
2022-12-27,18585,717238,475762,Hokkaido,JP-01
2022-12-28,18567,717238,481784,Hokkaido,JP-01
2022-12-29,18559,717238,486550,Hokkaido,JP-01
2022-12-30,18522,717238,489918,Hokkaido,JP-01
2022-12-31,18512,717238,492296,Hokkaido,JP-01
2023-01-01,18518,717238,494350,Hokkaido,JP-01
2023-01-02,18507,717238,496191,Hokkaido,JP-01
2023-01-03,18482,717238,498446,Hokkaido,JP-01
2023-01-04,18478,717238,500936,Hokkaido,JP-01
2023-01-05,18403,717238,506580,Hokkaido,JP-01
2023-01-06,18310,717238,512356,Hokkaido,JP-01
2023-01-07,18299,717238,517706,Hokkaido,JP-01
2023-01-08,18310,717238,521042,Hokkaido,JP-01
2023-01-09,18329,717238,522601,Hokkaido,JP-01
2023-01-10,18364,717238,525056,Hokkaido,JP-01
2023-01-11,18352,717238,529753,Hokkaido,JP-01
2023-01-12,18344,717238,533871,Hokkaido,JP-01
2023-01-13,18332,717238,537136,Hokkaido,JP-01
2023-01-14,18326,717238,540131,Hokkaido,JP-01
2023-01-15,18296,717238,542069,Hokkaido,JP-01
2023-01-16,18292,717238,543089,Hokkaido,JP-01
2023-01-17,18288,717238,546197,Hokkaido,JP-01
2023-01-18,18253,717238,548857,Hokkaido,JP-01
2023-01-19,18208,717238,551078,Hokkaido,JP-01
2023-01-20,18182,717238,552960,Hokkaido,JP-01
2023-01-21,18154,717238,554846,Hokkaido,JP-01
2023-01-22,18133,717238,556140,Hokkaido,JP-01
2023-01-23,18109,717238,556824,Hokkaido,JP-01
2023-01-24,18101,717238,559040,Hokkaido,JP-01
2023-01-25,18071,717238,560912,Hokkaido,JP-01
2023-01-26,18039,717238,562611,Hokkaido,JP-01
2023-01-27,18022,717238,563990,Hokkaido,JP-01
2023-01-28,17984,717238,565408,Hokkaido,JP-01
2023-01-29,17949,717238,566429,Hokkaido,JP-01
2023-01-30,17929,717238,566928,Hokkaido,JP-01
2023-01-31,17918,717238,568737,Hokkaido,JP-01
2023-02-01,17859,717238,570217,Hokkaido,JP-01
2023-02-02,17821,717238,571616,Hokkaido,JP-01
2023-02-03,17772,717238,572718,Hokkaido,JP-01
2023-02-04,17767,717238,573862,Hokkaido,JP-01
2023-02-05,17752,717238,574716,Hokkaido,JP-01
2023-02-06,17758,717238,575074,Hokkaido,JP-01
2023-02-07,17747,717238,576482,Hokkaido,JP-01
2023-02-08,17741,717238,577723,Hokkaido,JP-01
2023-02-09,17747,717238,578733,Hokkaido,JP-01
2023-02-10,17702,717238,579729,Hokkaido,JP-01
2023-02-11,17686,717238,580614,Hokkaido,JP-01
2023-02-12,17671,717238,580953,Hokkaido,JP-01
2023-02-13,17664,717238,581281,Hokkaido,JP-01
2023-02-14,17651,717238,582381,Hokkaido,JP-01
2023-02-15,17664,717238,583330,Hokkaido,JP-01
2023-02-16,17649,717238,584116,Hokkaido,JP-01
2023-02-17,17628,717238,584752,Hokkaido,JP-01
2023-02-18,17636,717238,585363,Hokkaido,JP-01
2023-02-19,17625,717238,585864,Hokkaido,JP-01
2023-02-20,17631,717238,586096,Hokkaido,JP-01
2023-02-21,17620,717238,586928,Hokkaido,JP-01
2023-02-22,17636,717238,587711,Hokkaido,JP-01
2023-02-23,17618,717238,588352,Hokkaido,JP-01
2023-02-24,17588,717238,588620,Hokkaido,JP-01
2023-02-25,17565,717238,589330,Hokkaido,JP-01
2023-02-26,17536,717238,589751,Hokkaido,JP-01
2023-02-27,17532,717238,589934,Hokkaido,JP-01
2023-02-28,17523,717238,590642,Hokkaido,JP-01
2023-03-01,17518,717238,591260,Hokkaido,JP-01
2023-03-02,17499,717238,591690,Hokkaido,JP-01
2023-03-03,17478,717238,592125,Hokkaido,JP-01
2023-03-04,17470,717238,592502,Hokkaido,JP-01
2023-03-05,17443,717238,592804,Hokkaido,JP-01
2023-03-06,17438,717238,592960,Hokkaido,JP-01
2023-03-07,17429,717238,593506,Hokkaido,JP-01
2023-03-08,17412,717238,593968,Hokkaido,JP-01
2023-03-09,17397,717238,594368,Hokkaido,JP-01
