date,pref_no,Prefecture,Area,cases,Prefecture_code
2023-01-30,3,Iwate,東北地方,161,JP-03
2023-01-31,3,Iwate,東北地方,578,JP-03
2023-02-01,3,Iwate,東北地方,434,JP-03
2023-02-02,3,Iwate,東北地方,347,JP-03
2023-02-03,3,Iwate,東北地方,352,JP-03
2023-02-04,3,Iwate,東北地方,325,JP-03
2023-02-05,3,Iwate,東北地方,255,JP-03
2023-02-06,3,Iwate,東北地方,97,JP-03
2023-02-07,3,Iwate,東北地方,458,JP-03
2023-02-08,3,Iwate,東北地方,325,JP-03
2023-02-09,3,Iwate,東北地方,265,JP-03
2023-02-10,3,Iwate,東北地方,250,JP-03
2023-02-11,3,Iwate,東北地方,265,JP-03
2023-02-12,3,Iwate,東北地方,104,JP-03
2023-02-13,3,Iwate,東北地方,88,JP-03
2023-02-14,3,Iwate,東北地方,396,JP-03
2023-02-15,3,Iwate,東北地方,239,JP-03
2023-02-16,3,Iwate,東北地方,229,JP-03
2023-02-17,3,Iwate,東北地方,251,JP-03
2023-02-18,3,Iwate,東北地方,224,JP-03
2023-02-19,3,Iwate,東北地方,199,JP-03
2023-02-20,3,Iwate,東北地方,78,JP-03
2023-02-21,3,Iwate,東北地方,338,JP-03
2023-02-22,3,Iwate,東北地方,246,JP-03
2023-02-23,3,Iwate,東北地方,191,JP-03
2023-02-24,3,Iwate,東北地方,76,JP-03
2023-02-25,3,Iwate,東北地方,230,JP-03
2023-02-26,3,Iwate,東北地方,151,JP-03
2023-02-27,3,Iwate,東北地方,63,JP-03
2023-02-28,3,Iwate,東北地方,210,JP-03
2023-03-01,3,Iwate,東北地方,140,JP-03
2023-03-02,3,Iwate,東北地方,110,JP-03
2023-03-03,3,Iwate,東北地方,95,JP-03
2023-03-04,3,Iwate,東北地方,126,JP-03
2023-03-05,3,Iwate,東北地方,56,JP-03
2023-03-06,3,Iwate,東北地方,29,JP-03
2023-03-07,3,Iwate,東北地方,142,JP-03
2023-03-08,3,Iwate,東北地方,75,JP-03
2023-03-09,3,Iwate,東北地方,89,JP-03
2023-03-10,3,Iwate,東北地方,81,JP-03
2023-03-11,3,Iwate,東北地方,78,JP-03
2023-03-12,3,Iwate,東北地方,44,JP-03
2023-03-13,3,Iwate,東北地方,26,JP-03
2023-03-14,3,Iwate,東北地方,113,JP-03
2023-03-15,3,Iwate,東北地方,72,JP-03
2023-03-16,3,Iwate,東北地方,66,JP-03
2023-03-17,3,Iwate,東北地方,65,JP-03
2023-03-18,3,Iwate,東北地方,59,JP-03
2023-03-19,3,Iwate,東北地方,38,JP-03
2023-03-20,3,Iwate,東北地方,32,JP-03
2023-03-21,3,Iwate,東北地方,80,JP-03
2023-03-22,3,Iwate,東北地方,25,JP-03
2023-03-23,3,Iwate,東北地方,59,JP-03
2023-03-24,3,Iwate,東北地方,49,JP-03
2023-03-25,3,Iwate,東北地方,45,JP-03
2023-03-26,3,Iwate,東北地方,39,JP-03
2023-03-27,3,Iwate,東北地方,24,JP-03
2023-03-28,3,Iwate,東北地方,68,JP-03
2023-03-29,3,Iwate,東北地方,50,JP-03
2023-03-30,3,Iwate,東北地方,38,JP-03
2023-03-31,3,Iwate,東北地方,51,JP-03
2023-04-01,3,Iwate,東北地方,63,JP-03
2023-04-02,3,Iwate,東北地方,43,JP-03
2023-04-03,3,Iwate,東北地方,26,JP-03
2023-04-04,3,Iwate,東北地方,106,JP-03
2023-04-05,3,Iwate,東北地方,115,JP-03
2023-04-06,3,Iwate,東北地方,87,JP-03
2023-04-07,3,Iwate,東北地方,96,JP-03
2023-04-08,3,Iwate,東北地方,74,JP-03
2023-04-09,3,Iwate,東北地方,45,JP-03
2023-04-10,3,Iwate,東北地方,20,JP-03
2023-04-11,3,Iwate,東北地方,127,JP-03
2023-04-12,3,Iwate,東北地方,87,JP-03
2023-04-13,3,Iwate,東北地方,94,JP-03
2023-04-14,3,Iwate,東北地方,69,JP-03
2023-04-15,3,Iwate,東北地方,79,JP-03
2023-04-16,3,Iwate,東北地方,55,JP-03
2023-04-17,3,Iwate,東北地方,40,JP-03
2023-04-18,3,Iwate,東北地方,133,JP-03
2023-04-19,3,Iwate,東北地方,147,JP-03
2023-04-20,3,Iwate,東北地方,98,JP-03
2023-04-21,3,Iwate,東北地方,88,JP-03
2023-04-22,3,Iwate,東北地方,70,JP-03
2023-04-23,3,Iwate,東北地方,63,JP-03
2023-04-24,3,Iwate,東北地方,34,JP-03
2023-04-25,3,Iwate,東北地方,118,JP-03
2023-04-26,3,Iwate,東北地方,106,JP-03
2023-04-27,3,Iwate,東北地方,128,JP-03
2023-04-28,3,Iwate,東北地方,99,JP-03
2023-04-29,3,Iwate,東北地方,121,JP-03
2023-04-30,3,Iwate,東北地方,47,JP-03
2023-05-01,3,Iwate,東北地方,53,JP-03
2023-05-02,3,Iwate,東北地方,205,JP-03
2023-05-03,3,Iwate,東北地方,201,JP-03
2023-05-04,3,Iwate,東北地方,67,JP-03
2023-05-05,3,Iwate,東北地方,89,JP-03
2023-05-06,3,Iwate,東北地方,99,JP-03
2023-05-07,3,Iwate,東北地方,148,JP-03
2023-05-08,3,Iwate,東北地方,91,JP-03
2020-01-16,4,Miyagi,東北地方,0,JP-04
2020-01-17,4,Miyagi,東北地方,0,JP-04
2020-01-18,4,Miyagi,東北地方,0,JP-04
2020-01-19,4,Miyagi,東北地方,0,JP-04
2020-01-20,4,Miyagi,東北地方,0,JP-04
2020-01-21,4,Miyagi,東北地方,0,JP-04
2020-01-22,4,Miyagi,東北地方,0,JP-04
2020-01-23,4,Miyagi,東北地方,0,JP-04
2020-01-24,4,Miyagi,東北地方,0,JP-04
2020-01-25,4,Miyagi,東北地方,0,JP-04
2020-01-26,4,Miyagi,東北地方,0,JP-04
2020-01-27,4,Miyagi,東北地方,0,JP-04
2020-01-28,4,Miyagi,東北地方,0,JP-04
2020-01-29,4,Miyagi,東北地方,0,JP-04
2020-01-30,4,Miyagi,東北地方,0,JP-04
2020-01-31,4,Miyagi,東北地方,0,JP-04
2020-02-01,4,Miyagi,東北地方,0,JP-04
2020-02-02,4,Miyagi,東北地方,0,JP-04
2020-02-03,4,Miyagi,東北地方,0,JP-04
2020-02-04,4,Miyagi,東北地方,0,JP-04
2020-02-05,4,Miyagi,東北地方,0,JP-04
2020-02-06,4,Miyagi,東北地方,0,JP-04
2020-02-07,4,Miyagi,東北地方,0,JP-04
2020-02-08,4,Miyagi,東北地方,0,JP-04
2020-02-09,4,Miyagi,東北地方,0,JP-04
2020-02-10,4,Miyagi,東北地方,0,JP-04
2020-02-11,4,Miyagi,東北地方,0,JP-04
2020-02-12,4,Miyagi,東北地方,0,JP-04
2020-02-13,4,Miyagi,東北地方,0,JP-04
2020-02-14,4,Miyagi,東北地方,0,JP-04
2020-02-15,4,Miyagi,東北地方,0,JP-04
2020-02-16,4,Miyagi,東北地方,0,JP-04
2020-02-17,4,Miyagi,東北地方,0,JP-04
2020-02-18,4,Miyagi,東北地方,0,JP-04
2020-02-19,4,Miyagi,東北地方,0,JP-04
2020-02-20,4,Miyagi,東北地方,0,JP-04
2020-02-21,4,Miyagi,東北地方,0,JP-04
2020-02-22,4,Miyagi,東北地方,0,JP-04
2020-02-23,4,Miyagi,東北地方,0,JP-04
2020-02-24,4,Miyagi,東北地方,0,JP-04
2020-02-25,4,Miyagi,東北地方,0,JP-04
2020-02-26,4,Miyagi,東北地方,0,JP-04
2020-02-27,4,Miyagi,東北地方,0,JP-04
2020-02-28,4,Miyagi,東北地方,0,JP-04
2020-02-29,4,Miyagi,東北地方,1,JP-04
2020-03-01,4,Miyagi,東北地方,0,JP-04
2020-03-02,4,Miyagi,東北地方,0,JP-04
2020-03-03,4,Miyagi,東北地方,0,JP-04
2020-03-04,4,Miyagi,東北地方,0,JP-04
2020-03-05,4,Miyagi,東北地方,0,JP-04
2020-03-06,4,Miyagi,東北地方,0,JP-04
2020-03-07,4,Miyagi,東北地方,0,JP-04
2020-03-08,4,Miyagi,東北地方,0,JP-04
2020-03-09,4,Miyagi,東北地方,0,JP-04
2020-03-10,4,Miyagi,東北地方,0,JP-04
2020-03-11,4,Miyagi,東北地方,0,JP-04
2020-03-12,4,Miyagi,東北地方,0,JP-04
2020-03-13,4,Miyagi,東北地方,0,JP-04
2020-03-14,4,Miyagi,東北地方,0,JP-04
2020-03-15,4,Miyagi,東北地方,0,JP-04
2020-03-16,4,Miyagi,東北地方,0,JP-04
2020-03-17,4,Miyagi,東北地方,0,JP-04
2020-03-18,4,Miyagi,東北地方,0,JP-04
2020-03-19,4,Miyagi,東北地方,0,JP-04
2020-03-20,4,Miyagi,東北地方,0,JP-04
2020-03-21,4,Miyagi,東北地方,0,JP-04
2020-03-22,4,Miyagi,東北地方,0,JP-04
2020-03-23,4,Miyagi,東北地方,0,JP-04
2020-03-24,4,Miyagi,東北地方,0,JP-04
2020-03-25,4,Miyagi,東北地方,0,JP-04
2020-03-26,4,Miyagi,東北地方,1,JP-04
2020-03-27,4,Miyagi,東北地方,0,JP-04
2020-03-28,4,Miyagi,東北地方,0,JP-04
2020-03-29,4,Miyagi,東北地方,2,JP-04
2020-03-30,4,Miyagi,東北地方,2,JP-04
2020-03-31,4,Miyagi,東北地方,1,JP-04
2020-04-01,4,Miyagi,東北地方,4,JP-04
2020-04-02,4,Miyagi,東北地方,1,JP-04
2020-04-03,4,Miyagi,東北地方,6,JP-04
2020-04-04,4,Miyagi,東北地方,2,JP-04
2020-04-05,4,Miyagi,東北地方,3,JP-04
2020-04-06,4,Miyagi,東北地方,3,JP-04
2020-04-07,4,Miyagi,東北地方,6,JP-04
2020-04-08,4,Miyagi,東北地方,2,JP-04
2020-04-09,4,Miyagi,東北地方,2,JP-04
2020-04-10,4,Miyagi,東北地方,2,JP-04
2020-04-11,4,Miyagi,東北地方,7,JP-04
2020-04-12,4,Miyagi,東北地方,6,JP-04
2020-04-13,4,Miyagi,東北地方,3,JP-04
2020-04-14,4,Miyagi,東北地方,10,JP-04
2020-04-15,4,Miyagi,東北地方,1,JP-04
2020-04-16,4,Miyagi,東北地方,10,JP-04
2020-04-17,4,Miyagi,東北地方,4,JP-04
2020-04-18,4,Miyagi,東北地方,4,JP-04
2020-04-19,4,Miyagi,東北地方,0,JP-04
2020-04-20,4,Miyagi,東北地方,1,JP-04
2020-04-21,4,Miyagi,東北地方,0,JP-04
2020-04-22,4,Miyagi,東北地方,0,JP-04
2020-04-23,4,Miyagi,東北地方,0,JP-04
2020-04-24,4,Miyagi,東北地方,0,JP-04
2020-04-25,4,Miyagi,東北地方,1,JP-04
2020-04-26,4,Miyagi,東北地方,0,JP-04
2020-04-27,4,Miyagi,東北地方,1,JP-04
2020-04-28,4,Miyagi,東北地方,2,JP-04
2020-04-29,4,Miyagi,東北地方,0,JP-04
2020-04-30,4,Miyagi,東北地方,0,JP-04
2020-05-01,4,Miyagi,東北地方,0,JP-04
2020-05-02,4,Miyagi,東北地方,0,JP-04
2020-05-03,4,Miyagi,東北地方,0,JP-04
2020-05-04,4,Miyagi,東北地方,0,JP-04
2020-05-05,4,Miyagi,東北地方,0,JP-04
2020-05-06,4,Miyagi,東北地方,0,JP-04
2020-05-07,4,Miyagi,東北地方,0,JP-04
2020-05-08,4,Miyagi,東北地方,0,JP-04
2020-05-09,4,Miyagi,東北地方,0,JP-04
2020-05-10,4,Miyagi,東北地方,0,JP-04
2020-05-11,4,Miyagi,東北地方,0,JP-04
2020-05-12,4,Miyagi,東北地方,0,JP-04
2020-05-13,4,Miyagi,東北地方,0,JP-04
2020-05-14,4,Miyagi,東北地方,0,JP-04
2020-05-15,4,Miyagi,東北地方,0,JP-04
2020-05-16,4,Miyagi,東北地方,0,JP-04
2020-05-17,4,Miyagi,東北地方,0,JP-04
2020-05-18,4,Miyagi,東北地方,0,JP-04
2020-05-19,4,Miyagi,東北地方,0,JP-04
2020-05-20,4,Miyagi,東北地方,0,JP-04
2020-05-21,4,Miyagi,東北地方,0,JP-04
2020-05-22,4,Miyagi,東北地方,0,JP-04
2020-05-23,4,Miyagi,東北地方,0,JP-04
2020-05-24,4,Miyagi,東北地方,0,JP-04
2020-05-25,4,Miyagi,東北地方,0,JP-04
2020-05-26,4,Miyagi,東北地方,0,JP-04
2020-05-27,4,Miyagi,東北地方,0,JP-04
2020-05-28,4,Miyagi,東北地方,0,JP-04
2020-05-29,4,Miyagi,東北地方,0,JP-04
2020-05-30,4,Miyagi,東北地方,0,JP-04
2020-05-31,4,Miyagi,東北地方,0,JP-04
2020-06-01,4,Miyagi,東北地方,0,JP-04
2020-06-02,4,Miyagi,東北地方,0,JP-04
2020-06-03,4,Miyagi,東北地方,0,JP-04
2020-06-04,4,Miyagi,東北地方,0,JP-04
2020-06-05,4,Miyagi,東北地方,0,JP-04
2020-06-06,4,Miyagi,東北地方,0,JP-04
2020-06-07,4,Miyagi,東北地方,0,JP-04
2020-06-08,4,Miyagi,東北地方,0,JP-04
2020-06-09,4,Miyagi,東北地方,0,JP-04
2020-06-10,4,Miyagi,東北地方,0,JP-04
2020-06-11,4,Miyagi,東北地方,0,JP-04
2020-06-12,4,Miyagi,東北地方,0,JP-04
2020-06-13,4,Miyagi,東北地方,0,JP-04
2020-06-14,4,Miyagi,東北地方,0,JP-04
2020-06-15,4,Miyagi,東北地方,0,JP-04
2020-06-16,4,Miyagi,東北地方,0,JP-04
2020-06-17,4,Miyagi,東北地方,0,JP-04
2020-06-18,4,Miyagi,東北地方,1,JP-04
2020-06-19,4,Miyagi,東北地方,0,JP-04
2020-06-20,4,Miyagi,東北地方,0,JP-04
2020-06-21,4,Miyagi,東北地方,0,JP-04
2020-06-22,4,Miyagi,東北地方,1,JP-04
2020-06-23,4,Miyagi,東北地方,0,JP-04
2020-06-24,4,Miyagi,東北地方,1,JP-04
2020-06-25,4,Miyagi,東北地方,0,JP-04
2020-06-26,4,Miyagi,東北地方,1,JP-04
2020-06-27,4,Miyagi,東北地方,0,JP-04
2020-06-28,4,Miyagi,東北地方,2,JP-04
2020-06-29,4,Miyagi,東北地方,0,JP-04
2020-06-30,4,Miyagi,東北地方,0,JP-04
2020-07-01,4,Miyagi,東北地方,1,JP-04
2020-07-02,4,Miyagi,東北地方,0,JP-04
2020-07-03,4,Miyagi,東北地方,2,JP-04
2020-07-04,4,Miyagi,東北地方,1,JP-04
2020-07-05,4,Miyagi,東北地方,0,JP-04
2020-07-06,4,Miyagi,東北地方,0,JP-04
2020-07-07,4,Miyagi,東北地方,0,JP-04
2020-07-08,4,Miyagi,東北地方,1,JP-04
2020-07-09,4,Miyagi,東北地方,1,JP-04
2020-07-10,4,Miyagi,東北地方,0,JP-04
2020-07-11,4,Miyagi,東北地方,4,JP-04
2020-07-12,4,Miyagi,東北地方,2,JP-04
2020-07-13,4,Miyagi,東北地方,2,JP-04
2020-07-14,4,Miyagi,東北地方,2,JP-04
2020-07-15,4,Miyagi,東北地方,2,JP-04
2020-07-16,4,Miyagi,東北地方,14,JP-04
2020-07-17,4,Miyagi,東北地方,3,JP-04
2020-07-18,4,Miyagi,東北地方,3,JP-04
2020-07-19,4,Miyagi,東北地方,0,JP-04
2020-07-20,4,Miyagi,東北地方,4,JP-04
2020-07-21,4,Miyagi,東北地方,0,JP-04
2020-07-22,4,Miyagi,東北地方,2,JP-04
2020-07-23,4,Miyagi,東北地方,2,JP-04
2020-07-24,4,Miyagi,東北地方,0,JP-04
2020-07-25,4,Miyagi,東北地方,2,JP-04
2020-07-26,4,Miyagi,東北地方,0,JP-04
2020-07-27,4,Miyagi,東北地方,5,JP-04
2020-07-28,4,Miyagi,東北地方,2,JP-04
2020-07-29,4,Miyagi,東北地方,4,JP-04
2020-07-30,4,Miyagi,東北地方,5,JP-04
2020-07-31,4,Miyagi,東北地方,2,JP-04
2020-08-01,4,Miyagi,東北地方,5,JP-04
2020-08-02,4,Miyagi,東北地方,3,JP-04
2020-08-03,4,Miyagi,東北地方,6,JP-04
2020-08-04,4,Miyagi,東北地方,2,JP-04
2020-08-05,4,Miyagi,東北地方,1,JP-04
2020-08-06,4,Miyagi,東北地方,3,JP-04
2020-08-07,4,Miyagi,東北地方,1,JP-04
2020-08-08,4,Miyagi,東北地方,1,JP-04
2020-08-09,4,Miyagi,東北地方,0,JP-04
2020-08-10,4,Miyagi,東北地方,0,JP-04
2020-08-11,4,Miyagi,東北地方,0,JP-04
2020-08-12,4,Miyagi,東北地方,2,JP-04
2020-08-13,4,Miyagi,東北地方,0,JP-04
2020-08-14,4,Miyagi,東北地方,0,JP-04
2020-08-15,4,Miyagi,東北地方,0,JP-04
2020-08-16,4,Miyagi,東北地方,0,JP-04
2020-08-17,4,Miyagi,東北地方,1,JP-04
2020-08-18,4,Miyagi,東北地方,1,JP-04
2020-08-19,4,Miyagi,東北地方,1,JP-04
2020-08-20,4,Miyagi,東北地方,2,JP-04
2020-08-21,4,Miyagi,東北地方,2,JP-04
2020-08-22,4,Miyagi,東北地方,0,JP-04
2020-08-23,4,Miyagi,東北地方,1,JP-04
2020-08-24,4,Miyagi,東北地方,0,JP-04
2020-08-25,4,Miyagi,東北地方,0,JP-04
2020-08-26,4,Miyagi,東北地方,0,JP-04
2020-08-27,4,Miyagi,東北地方,1,JP-04
2020-08-28,4,Miyagi,東北地方,5,JP-04
2020-08-29,4,Miyagi,東北地方,5,JP-04
2020-08-30,4,Miyagi,東北地方,1,JP-04
2020-08-31,4,Miyagi,東北地方,3,JP-04
2020-09-01,4,Miyagi,東北地方,3,JP-04
2020-09-02,4,Miyagi,東北地方,4,JP-04
2020-09-03,4,Miyagi,東北地方,12,JP-04
2020-09-04,4,Miyagi,東北地方,5,JP-04
2020-09-05,4,Miyagi,東北地方,8,JP-04
2020-09-06,4,Miyagi,東北地方,3,JP-04
2020-09-07,4,Miyagi,東北地方,7,JP-04
2020-09-08,4,Miyagi,東北地方,7,JP-04
2020-09-09,4,Miyagi,東北地方,11,JP-04
2020-09-10,4,Miyagi,東北地方,8,JP-04
2020-09-11,4,Miyagi,東北地方,15,JP-04
2020-09-12,4,Miyagi,東北地方,12,JP-04
2020-09-13,4,Miyagi,東北地方,8,JP-04
2020-09-14,4,Miyagi,東北地方,3,JP-04
2020-09-15,4,Miyagi,東北地方,18,JP-04
2020-09-16,4,Miyagi,東北地方,6,JP-04
2020-09-17,4,Miyagi,東北地方,9,JP-04
2020-09-18,4,Miyagi,東北地方,5,JP-04
2020-09-19,4,Miyagi,東北地方,14,JP-04
2020-09-20,4,Miyagi,東北地方,2,JP-04
2020-09-21,4,Miyagi,東北地方,2,JP-04
2020-09-22,4,Miyagi,東北地方,3,JP-04
2020-09-23,4,Miyagi,東北地方,3,JP-04
2020-09-24,4,Miyagi,東北地方,8,JP-04
2020-09-25,4,Miyagi,東北地方,2,JP-04
2020-09-26,4,Miyagi,東北地方,4,JP-04
2020-09-27,4,Miyagi,東北地方,3,JP-04
2020-09-28,4,Miyagi,東北地方,5,JP-04
2020-09-29,4,Miyagi,東北地方,2,JP-04
2020-09-30,4,Miyagi,東北地方,7,JP-04
2020-10-01,4,Miyagi,東北地方,7,JP-04
2020-10-02,4,Miyagi,東北地方,5,JP-04
2020-10-03,4,Miyagi,東北地方,7,JP-04
2020-10-04,4,Miyagi,東北地方,3,JP-04
2020-10-05,4,Miyagi,東北地方,5,JP-04
2020-10-06,4,Miyagi,東北地方,8,JP-04
2020-10-07,4,Miyagi,東北地方,12,JP-04
2020-10-08,4,Miyagi,東北地方,8,JP-04
2020-10-09,4,Miyagi,東北地方,13,JP-04
2020-10-10,4,Miyagi,東北地方,10,JP-04
2020-10-11,4,Miyagi,東北地方,2,JP-04
2020-10-12,4,Miyagi,東北地方,5,JP-04
2020-10-13,4,Miyagi,東北地方,8,JP-04
2020-10-14,4,Miyagi,東北地方,5,JP-04
2020-10-15,4,Miyagi,東北地方,4,JP-04
2020-10-16,4,Miyagi,東北地方,14,JP-04
2020-10-17,4,Miyagi,東北地方,2,JP-04
2020-10-18,4,Miyagi,東北地方,2,JP-04
2020-10-19,4,Miyagi,東北地方,3,JP-04
2020-10-20,4,Miyagi,東北地方,9,JP-04
2020-10-21,4,Miyagi,東北地方,6,JP-04
2020-10-22,4,Miyagi,東北地方,1,JP-04
2020-10-23,4,Miyagi,東北地方,20,JP-04
2020-10-24,4,Miyagi,東北地方,7,JP-04
2020-10-25,4,Miyagi,東北地方,30,JP-04
2020-10-26,4,Miyagi,東北地方,8,JP-04
2020-10-27,4,Miyagi,東北地方,44,JP-04
2020-10-28,4,Miyagi,東北地方,24,JP-04
2020-10-29,4,Miyagi,東北地方,10,JP-04
2020-10-30,4,Miyagi,東北地方,11,JP-04
2020-10-31,4,Miyagi,東北地方,26,JP-04
2020-11-01,4,Miyagi,東北地方,16,JP-04
2020-11-02,4,Miyagi,東北地方,30,JP-04
2020-11-03,4,Miyagi,東北地方,16,JP-04
2020-11-04,4,Miyagi,東北地方,16,JP-04
2020-11-05,4,Miyagi,東北地方,18,JP-04
2020-11-06,4,Miyagi,東北地方,13,JP-04
2020-11-07,4,Miyagi,東北地方,18,JP-04
2020-11-08,4,Miyagi,東北地方,13,JP-04
2020-11-09,4,Miyagi,東北地方,7,JP-04
2020-11-10,4,Miyagi,東北地方,20,JP-04
2020-11-11,4,Miyagi,東北地方,33,JP-04
2020-11-12,4,Miyagi,東北地方,18,JP-04
2020-11-13,4,Miyagi,東北地方,30,JP-04
2020-11-14,4,Miyagi,東北地方,10,JP-04
2020-11-15,4,Miyagi,東北地方,5,JP-04
2020-11-16,4,Miyagi,東北地方,7,JP-04
2020-11-17,4,Miyagi,東北地方,32,JP-04
2020-11-18,4,Miyagi,東北地方,19,JP-04
2020-11-19,4,Miyagi,東北地方,15,JP-04
2020-11-20,4,Miyagi,東北地方,14,JP-04
2020-11-21,4,Miyagi,東北地方,16,JP-04
2020-11-22,4,Miyagi,東北地方,9,JP-04
2020-11-23,4,Miyagi,東北地方,16,JP-04
2020-11-24,4,Miyagi,東北地方,12,JP-04
2020-11-25,4,Miyagi,東北地方,19,JP-04
2020-11-26,4,Miyagi,東北地方,21,JP-04
2020-11-27,4,Miyagi,東北地方,13,JP-04
2020-11-28,4,Miyagi,東北地方,13,JP-04
2020-11-29,4,Miyagi,東北地方,7,JP-04
2020-11-30,4,Miyagi,東北地方,9,JP-04
2020-12-01,4,Miyagi,東北地方,11,JP-04
2020-12-02,4,Miyagi,東北地方,9,JP-04
2020-12-03,4,Miyagi,東北地方,21,JP-04
2020-12-04,4,Miyagi,東北地方,21,JP-04
2020-12-05,4,Miyagi,東北地方,21,JP-04
2020-12-06,4,Miyagi,東北地方,18,JP-04
2020-12-07,4,Miyagi,東北地方,8,JP-04
2020-12-08,4,Miyagi,東北地方,17,JP-04
2020-12-09,4,Miyagi,東北地方,43,JP-04
2020-12-10,4,Miyagi,東北地方,38,JP-04
2020-12-11,4,Miyagi,東北地方,46,JP-04
2020-12-12,4,Miyagi,東北地方,35,JP-04
2020-12-13,4,Miyagi,東北地方,29,JP-04
2020-12-14,4,Miyagi,東北地方,16,JP-04
2020-12-15,4,Miyagi,東北地方,37,JP-04
2020-12-16,4,Miyagi,東北地方,45,JP-04
2020-12-17,4,Miyagi,東北地方,54,JP-04
2020-12-18,4,Miyagi,東北地方,16,JP-04
2020-12-19,4,Miyagi,東北地方,47,JP-04
2020-12-20,4,Miyagi,東北地方,33,JP-04
2020-12-21,4,Miyagi,東北地方,6,JP-04
2020-12-22,4,Miyagi,東北地方,41,JP-04
2020-12-23,4,Miyagi,東北地方,51,JP-04
2020-12-24,4,Miyagi,東北地方,48,JP-04
2020-12-25,4,Miyagi,東北地方,48,JP-04
2020-12-26,4,Miyagi,東北地方,56,JP-04
2020-12-27,4,Miyagi,東北地方,39,JP-04
2020-12-28,4,Miyagi,東北地方,28,JP-04
2020-12-29,4,Miyagi,東北地方,39,JP-04
2020-12-30,4,Miyagi,東北地方,34,JP-04
2020-12-31,4,Miyagi,東北地方,26,JP-04
2021-01-01,4,Miyagi,東北地方,30,JP-04
2021-01-02,4,Miyagi,東北地方,4,JP-04
2021-01-03,4,Miyagi,東北地方,20,JP-04
2021-01-04,4,Miyagi,東北地方,18,JP-04
2021-01-05,4,Miyagi,東北地方,37,JP-04
2021-01-06,4,Miyagi,東北地方,52,JP-04
2021-01-07,4,Miyagi,東北地方,75,JP-04
2021-01-08,4,Miyagi,東北地方,61,JP-04
2021-01-09,4,Miyagi,東北地方,72,JP-04
2021-01-10,4,Miyagi,東北地方,63,JP-04
2021-01-11,4,Miyagi,東北地方,31,JP-04
2021-01-12,4,Miyagi,東北地方,20,JP-04
2021-01-13,4,Miyagi,東北地方,52,JP-04
2021-01-14,4,Miyagi,東北地方,87,JP-04
2021-01-15,4,Miyagi,東北地方,52,JP-04
2021-01-16,4,Miyagi,東北地方,44,JP-04
2021-01-17,4,Miyagi,東北地方,40,JP-04
2021-01-18,4,Miyagi,東北地方,35,JP-04
2021-01-19,4,Miyagi,東北地方,61,JP-04
2021-01-20,4,Miyagi,東北地方,45,JP-04
2021-01-21,4,Miyagi,東北地方,51,JP-04
2021-01-22,4,Miyagi,東北地方,51,JP-04
2021-01-23,4,Miyagi,東北地方,48,JP-04
2021-01-24,4,Miyagi,東北地方,24,JP-04
2021-01-25,4,Miyagi,東北地方,11,JP-04
2021-01-26,4,Miyagi,東北地方,27,JP-04
2021-01-27,4,Miyagi,東北地方,27,JP-04
2021-01-28,4,Miyagi,東北地方,27,JP-04
2021-01-29,4,Miyagi,東北地方,13,JP-04
2021-01-30,4,Miyagi,東北地方,23,JP-04
2021-01-31,4,Miyagi,東北地方,17,JP-04
2021-02-01,4,Miyagi,東北地方,7,JP-04
2021-02-02,4,Miyagi,東北地方,9,JP-04
2021-02-03,4,Miyagi,東北地方,11,JP-04
2021-02-04,4,Miyagi,東北地方,9,JP-04
2021-02-05,4,Miyagi,東北地方,11,JP-04
2021-02-06,4,Miyagi,東北地方,13,JP-04
2021-02-07,4,Miyagi,東北地方,8,JP-04
2021-02-08,4,Miyagi,東北地方,0,JP-04
2021-02-09,4,Miyagi,東北地方,5,JP-04
2021-02-10,4,Miyagi,東北地方,6,JP-04
2021-02-11,4,Miyagi,東北地方,1,JP-04
2021-02-12,4,Miyagi,東北地方,2,JP-04
2021-02-13,4,Miyagi,東北地方,5,JP-04
2021-02-14,4,Miyagi,東北地方,10,JP-04
2021-02-15,4,Miyagi,東北地方,4,JP-04
2021-02-16,4,Miyagi,東北地方,9,JP-04
2021-02-17,4,Miyagi,東北地方,2,JP-04
2021-02-18,4,Miyagi,東北地方,7,JP-04
2021-02-19,4,Miyagi,東北地方,12,JP-04
2021-02-20,4,Miyagi,東北地方,14,JP-04
2021-02-21,4,Miyagi,東北地方,9,JP-04
2021-02-22,4,Miyagi,東北地方,0,JP-04
2021-02-23,4,Miyagi,東北地方,12,JP-04
2021-02-24,4,Miyagi,東北地方,5,JP-04
2021-02-25,4,Miyagi,東北地方,5,JP-04
2021-02-26,4,Miyagi,東北地方,5,JP-04
2021-02-27,4,Miyagi,東北地方,19,JP-04
2021-02-28,4,Miyagi,東北地方,14,JP-04
2021-03-01,4,Miyagi,東北地方,9,JP-04
2021-03-02,4,Miyagi,東北地方,21,JP-04
2021-03-03,4,Miyagi,東北地方,27,JP-04
2021-03-04,4,Miyagi,東北地方,22,JP-04
2021-03-05,4,Miyagi,東北地方,22,JP-04
2021-03-06,4,Miyagi,東北地方,34,JP-04
2021-03-07,4,Miyagi,東北地方,32,JP-04
2021-03-08,4,Miyagi,東北地方,29,JP-04
2021-03-09,4,Miyagi,東北地方,35,JP-04
2021-03-10,4,Miyagi,東北地方,36,JP-04
2021-03-11,4,Miyagi,東北地方,53,JP-04
2021-03-12,4,Miyagi,東北地方,49,JP-04
